"xllcorner","yllcorner","cellsize","nrows","ncols","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum","year","lat","long","grid_id","ndvi_max","ndvi_max_doy"
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,16,"BB","Blanket Bog",0.24,0.2263,17,315,121,146,292,187,259,0.4663,2011,"57.02479","-6.319612",19,0.660239973979062,217.625
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,16,"BB","Blanket Bog",0.2815,0.2307,12,329,155,175,302,197,253,0.5122,2013,"57.02479","-6.319612",19,0.674822752546279,218.428571428571
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,16,"BB","Blanket Bog",0.4024,0.12,33.1,332,39,134,301,174,237,0.5224,2014,"57.02479","-6.319612",19,0.688600041719568,219.142857142857
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,16,"BB","Blanket Bog",0.3366,0.1914,24.6,329,30,161,307,187,269,0.528,2015,"57.02479","-6.319612",19,0.684887808682496,218.535714285714
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,16,"BB","Blanket Bog",0.3091,0.1866,22.9,333,43,154,300,183,250,0.4957,2016,"57.02479","-6.319612",19,0.669263306642466,213.642857142857
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,16,"BB","Blanket Bog",0.2909,0.2266,18.6,305,127,153,284,188,245,0.5175,2017,"57.02479","-6.319612",19,0.673879684227933,215.636363636364
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,16,"BB","Blanket Bog",0.3339,0.1697,23.9,352,44,153,282,181,241,0.5036,2018,"57.02479","-6.319612",19,0.662415181659791,214.160714285714
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,16,"BB","Blanket Bog",0.3547,0.12,25,321,74,136,297,171,238,0.4747,2019,"57.02479","-6.319612",19,0.658392409653497,211.232142857143
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,16,"BB","Blanket Bog",0.3801,0.1349,33.2,307,43,137,284,174,239,0.515,2020,"57.02479","-6.319612",19,0.701861063865501,211.178571428571
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,16,"BB","Blanket Bog",0.3717,0.2145,17.3,328,137,163,294,187,235,0.5862,2021,"57.02479","-6.319612",19,0.692503306363788,208.946428571429
-382696.33,6340434.49,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,16,"BB","Blanket Bog",0.3949,0.1256,34.3,317,70,139,290,189,244,0.5205,2022,"57.02479","-6.319612",19,0.711502717860809,206.982142857143
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,30,"BB","Blanket Bog",0.2052,0.12,14,300,62,156,283,188,246,0.3252,2001,"57.03378","-6.319612",33,0.625447854083818,221.794520547945
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,30,"BB","Blanket Bog",0.2341,0.12,17.5,300,77,139,277,178,242,0.3541,2002,"57.03378","-6.319612",33,0.63598063814369,220.794520547945
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,30,"BB","Blanket Bog",0.155,0.1812,15.5,316,77,120,290,175,245,0.3362,2003,"57.03378","-6.319612",33,0.655934861071688,217.383561643836
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,30,"BB","Blanket Bog",0.2279,0.1439,18,300,74,158,280,194,251,0.3718,2005,"57.03378","-6.319612",33,0.600631489165657,216.140845070423
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,30,"BB","Blanket Bog",0.256,0.1321,20.1,303,87,160,280,200,249,0.3881,2006,"57.03378","-6.319612",33,0.622381148464513,214.150684931507
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,30,"BB","Blanket Bog",0.222,0.12,18.4,321,54,137,285,181,233,0.342,2008,"57.03378","-6.319612",33,0.624898900243656,216.328767123288
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,30,"BB","Blanket Bog",0.2246,0.1403,18.5,333,56,148,289,184,238,0.3649,2009,"57.03378","-6.319612",33,0.61593814939421,216.575342465753
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,30,"BB","Blanket Bog",0.1875,0.1886,12.1,311,48,165,283,196,246,0.3761,2010,"57.03378","-6.319612",33,0.538542242441736,221.1875
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,30,"BB","Blanket Bog",0.2234,0.12,21.3,316,37,135,293,181,250,0.3434,2011,"57.03378","-6.319612",33,0.624632691598917,220.616438356164
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,30,"BB","Blanket Bog",0.1826,0.2036,8.1,306,155,175,279,197,239,0.3862,2013,"57.03378","-6.319612",33,0.651650055672989,226.164383561644
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,30,"BB","Blanket Bog",0.2642,0.1475,18.6,329,52,157,279,189,232,0.4117,2014,"57.03378","-6.319612",33,0.654737365876626,227.041095890411
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,30,"BB","Blanket Bog",0.2644,0.1353,21.7,318,51,158,292,194,251,0.3997,2015,"57.03378","-6.319612",33,0.637113856984805,232.945205479452
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,30,"BB","Blanket Bog",0.2413,0.12,21.1,318,36,146,274,184,225,0.3613,2016,"57.03378","-6.319612",33,0.621956071728079,231.13698630137
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,30,"BB","Blanket Bog",0.2215,0.1374,16.9,301,37,141,275,176,225,0.3589,2017,"57.03378","-6.319612",33,0.614904762741541,220.328767123288
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,30,"BB","Blanket Bog",0.2321,0.12,19.2,370,41,145,270,177,236,0.3521,2018,"57.03378","-6.319612",33,0.603849459100672,215.232876712329
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,30,"BB","Blanket Bog",0.2388,0.12,20.5,321,61,139,300,179,257,0.3588,2019,"57.03378","-6.319612",33,0.615090125242874,212.739726027397
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,30,"BB","Blanket Bog",0.2344,0.1508,22.1,297,56,144,280,186,249,0.3852,2020,"57.03378","-6.319612",33,0.660518049435093,210.465753424658
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,30,"BB","Blanket Bog",0.2708,0.12,24.6,288,41,151,273,189,244,0.3908,2021,"57.03378","-6.319612",33,0.647680057445069,210.41095890411
-382696.29,6341824.43,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,30,"BB","Blanket Bog",0.2821,0.12,22,320,51,141,282,179,226,0.4021,2022,"57.03378","-6.319612",33,0.649377106761172,209.890410958904
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,39,"BB","Blanket Bog",0.215,0.1577,12.7,306,125,161,281,193,243,0.3727,2001,"57.03827","-6.327443",40,0.618136480644747,223.365384615385
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,39,"BB","Blanket Bog",0.263,0.1271,22.6,311,75,144,284,186,253,0.3901,2002,"57.03827","-6.327443",40,0.636717306386363,222.769230769231
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,39,"BB","Blanket Bog",0.2279,0.1662,17.2,315,45,144,280,180,231,0.3941,2003,"57.03827","-6.327443",40,0.654972033816138,218.5
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,39,"BB","Blanket Bog",0.2393,0.1672,15.4,295,126,161,267,197,240,0.4065,2005,"57.03827","-6.327443",40,0.595022914013763,217.788461538462
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,39,"BB","Blanket Bog",0.2467,0.1856,13.5,305,135,167,274,198,241,0.4323,2006,"57.03827","-6.327443",40,0.6266710996869,216.846153846154
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,39,"BB","Blanket Bog",0.194,0.2068,10.9,309,120,146,288,180,233,0.4008,2007,"57.03827","-6.327443",40,0.613415125340945,222.769230769231
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,39,"BB","Blanket Bog",0.2225,0.1765,17,360,40,150,269,185,235,0.399,2008,"57.03827","-6.327443",40,0.61965220826168,220.115384615385
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,39,"BB","Blanket Bog",0.3064,0.1322,23.1,303,69,146,269,180,235,0.4386,2009,"57.03827","-6.327443",40,0.599495173565761,220.057692307692
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,39,"BB","Blanket Bog",0.2053,0.1592,17.4,299,28,134,277,174,244,0.3645,2011,"57.03827","-6.327443",40,0.619476681266323,221.557692307692
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,39,"BB","Blanket Bog",0.3081,0.1426,22.8,308,49,165,277,196,235,0.4507,2013,"57.03827","-6.327443",40,0.650136304053877,224.576923076923
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,39,"BB","Blanket Bog",0.2693,0.1744,18.9,316,50,149,277,182,232,0.4437,2014,"57.03827","-6.327443",40,0.63349808325239,224.846153846154
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,39,"BB","Blanket Bog",0.2864,0.1252,25,324,59,155,289,196,252,0.4116,2015,"57.03827","-6.327443",40,0.617503952516115,227.5
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,39,"BB","Blanket Bog",0.2608,0.12,24.4,314,34,142,272,179,236,0.3808,2016,"57.03827","-6.327443",40,0.602851781436843,231.596153846154
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,39,"BB","Blanket Bog",0.2783,0.12,21.7,311,37,139,289,173,234,0.3983,2017,"57.03827","-6.327443",40,0.591154670333744,224.480769230769
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,39,"BB","Blanket Bog",0.285,0.12,24.2,337,42,147,263,179,233,0.405,2018,"57.03827","-6.327443",40,0.601758832906167,217.076923076923
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,39,"BB","Blanket Bog",0.2458,0.1435,21.3,317,53,141,291,178,248,0.3893,2019,"57.03827","-6.327443",40,0.60213689223579,216.230769230769
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,39,"BB","Blanket Bog",0.2832,0.1427,27,301,58,143,281,184,249,0.4259,2020,"57.03827","-6.327443",40,0.648744787985409,211.115384615385
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,39,"BB","Blanket Bog",0.2964,0.1355,23.1,323,43,150,284,183,237,0.4319,2021,"57.03827","-6.327443",40,0.649850623692698,210.942307692308
-383159.64,6342287.78,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,39,"BB","Blanket Bog",0.3281,0.12,24.2,350,63,141,284,180,224,0.4481,2022,"57.03827","-6.327443",40,0.630210722284609,209.5
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,54,"BB","Blanket Bog",0.3059,0.12,22.6,301,73,150,275,187,236,0.4259,2001,"57.04725","-6.319612",55,0.623339420749405,226.947368421053
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,54,"BB","Blanket Bog",0.2742,0.12,22.2,308,65,140,277,182,241,0.3942,2002,"57.04725","-6.319612",55,0.642510742771982,223.947368421053
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,54,"BB","Blanket Bog",0.2396,0.1487,21.2,309,50,137,281,180,243,0.3883,2003,"57.04725","-6.319612",55,0.643516009212202,224.736842105263
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,54,"BB","Blanket Bog",0.268,0.1466,19.6,317,91,155,288,193,249,0.4146,2005,"57.04725","-6.319612",55,0.598661444172907,225.625
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2006001","2006-01-01","h17v03",2022084115002,54,"BB","Blanket Bog",0.2984,0.1439,21.1,304,80,159,276,193,240,0.4423,2006,"57.04725","-6.319612",55,0.602574454060148,216.894736842105
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2007001","2007-01-01","h17v03",2022085224510,54,"BB","Blanket Bog",0.2926,0.12,27.1,304,39,133,274,180,233,0.4126,2007,"57.04725","-6.319612",55,0.603227425415358,216.736842105263
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2008001","2008-01-01","h17v03",2022094210358,54,"BB","Blanket Bog",0.2831,0.12,26.2,292,39,137,262,183,232,0.4031,2008,"57.04725","-6.319612",55,0.591790174396657,215.526315789474
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2009001","2009-01-01","h17v03",2022096100000,54,"BB","Blanket Bog",0.2559,0.1894,14.5,302,109,157,276,186,231,0.4453,2009,"57.04725","-6.319612",55,0.585206003735248,214.631578947368
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2010001","2010-01-01","h17v03",2022096153542,54,"BB","Blanket Bog",0.2557,0.1466,20.8,304,43,153,276,191,239,0.4023,2010,"57.04725","-6.319612",55,0.58568623120389,218.894736842105
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2011001","2011-01-01","h17v03",2022101042911,54,"BB","Blanket Bog",0.239,0.1271,22.9,326,39,123,284,164,239,0.3661,2011,"57.04725","-6.319612",55,0.603887530369582,219.578947368421
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2013001","2013-01-01","h17v03",2022105153143,54,"BB","Blanket Bog",0.2969,0.1428,22.7,313,50,164,283,196,245,0.4397,2013,"57.04725","-6.319612",55,0.656440208637737,217.368421052632
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2014001","2014-01-01","h17v03",2022110133106,54,"BB","Blanket Bog",0.2982,0.1384,23.5,321,37,143,277,178,225,0.4366,2014,"57.04725","-6.319612",55,0.644183767376917,222.473684210526
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2015001","2015-01-01","h17v03",2022111220356,54,"BB","Blanket Bog",0.2405,0.1501,20,303,53,157,279,197,245,0.3906,2015,"57.04725","-6.319612",55,0.625253975398802,229.842105263158
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2016001","2016-01-01","h17v03",2022113070801,54,"BB","Blanket Bog",0.2401,0.1938,11.1,308,130,155,249,181,220,0.4339,2016,"57.04725","-6.319612",55,0.614321306487489,221.684210526316
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2017001","2017-01-01","h17v03",2022115023625,54,"BB","Blanket Bog",0.2619,0.12,20.5,307,38,131,281,168,218,0.3819,2017,"57.04725","-6.319612",55,0.630459947543894,213.578947368421
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2018001","2018-01-01","h17v03",2022115212012,54,"BB","Blanket Bog",0.2922,0.1428,22.8,308,49,149,270,185,236,0.435,2018,"57.04725","-6.319612",55,0.613196767659515,204.210526315789
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2019001","2019-01-01","h17v03",2022116173038,54,"BB","Blanket Bog",0.2852,0.12,21.5,310,74,136,281,175,242,0.4052,2019,"57.04725","-6.319612",55,0.615809308392756,205.263157894737
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2020001","2020-01-01","h17v03",2022117220647,54,"BB","Blanket Bog",0.2884,0.12,27.3,318,67,127,291,169,241,0.4084,2020,"57.04725","-6.319612",55,0.640889007423803,205.473684210526
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2021001","2021-01-01","h17v03",2022294172643,54,"BB","Blanket Bog",0.2634,0.1687,19.2,301,76,157,279,192,243,0.4321,2021,"57.04725","-6.319612",55,0.637393995172288,205.368421052632
-382696.33,6343214.37,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2022001","2022-01-01","h17v03",2023221171149,54,"BB","Blanket Bog",0.3423,0.12,27.4,303,70,134,274,181,232,0.4623,2022,"57.04725","-6.319612",55,0.64744479056602,205.105263157895
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2001001","2001-01-01","h17v03",2022070180635,63,"BB","Blanket Bog",0.2178,0.1911,12.1,310,122,148,290,177,220,0.4089,2001,"57.05174","-6.335274",60,0.674389964929318,215.703125
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2002001","2002-01-01","h17v03",2022075075940,63,"BB","Blanket Bog",0.3512,0.12,27.3,299,57,134,273,172,233,0.4712,2002,"57.05174","-6.335274",60,0.674658799507329,215.921875
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2003001","2003-01-01","h17v03",2022078114550,63,"BB","Blanket Bog",0.2623,0.1711,23,314,66,130,287,178,245,0.4334,2003,"57.05174","-6.335274",60,0.685448911659302,215.6328125
-383159.61,6343677.72,463.312716528,1,1,"unique_pixel","MCD12Q2","2000-01-01","2024-06-01",TRUE,"A2005001","2005-01-01","h17v03",2022083212811,63,"BB","Blanket Bog",0.3473,0.1254,27.8,307,61,150,278,189,238,0.4727,2005,"57.05174","-6.335274",60,0.646149640517887,221.902777777778
