"xllcorner","yllcorner","cellsize","nrows","ncols","latitude","longitude","site","product","start","end","complete","modis_date","calendar_date","tile","proc_date","pixel","Vegetation_Code","Vegetation_Group","EVI_Amplitude","EVI_Minimum","EVI_Area","Dormancy","Greenup","MidGreenup","MidGreendown","Maturity","Senescence","EVI_Maximum"
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"BB","Blanket Bog",0.3698,0.12,23,308,91,142,277,175,225,0.4898
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"BB","Blanket Bog",0.3585,0.122,26.4,307,79,165,277,199,246,0.4805
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"BB","Blanket Bog",0.2911,0.1835,16,291,43,159,266,185,227,0.4746
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"BB","Blanket Bog",0.333,0.12,19.1,295,100,147,267,177,225,0.453
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"BB","Blanket Bog",0.3211,0.1302,17.7,299,133,157,268,184,233,0.4513
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"BB","Blanket Bog",0.3073,0.12,21.3,293,86,135,272,173,235,0.4273
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"BB","Blanket Bog",0.3855,0.12,22.9,284,100,147,263,178,226,0.5055
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"BB","Blanket Bog",0.3601,0.12,22.5,323,95,150,288,181,234,0.4801
-385012.89,6340434.49,463.312716528,1,1,57.02479,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"BB","Blanket Bog",0.3726,0.12,25.8,293,69,144,272,179,231,0.4926
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"BB","Blanket Bog",0.3368,0.1273,25.7,382,68,158,271,193,240,0.4641
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"BB","Blanket Bog",0.2638,0.1918,14.8,321,126,150,300,180,243,0.4556
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"BB","Blanket Bog",0.2461,0.1789,18.1,326,42,138,295,170,257,0.425
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"BB","Blanket Bog",0.3255,0.1342,25.6,329,54,145,284,181,238,0.4597
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"BB","Blanket Bog",0.3305,0.1399,24.5,311,88,148,279,183,241,0.4704
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"BB","Blanket Bog",0.262,0.2038,12.1,325,138,162,286,187,238,0.4658
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"BB","Blanket Bog",0.3393,0.1459,26.9,318,39,147,281,182,232,0.4852
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"BB","Blanket Bog",0.2904,0.1366,26.4,354,58,139,309,193,243,0.427
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"BB","Blanket Bog",0.3307,0.1358,23.7,313,51,143,276,177,218,0.4665
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"BB","Blanket Bog",0.3291,0.1326,25.2,320,54,150,281,187,235,0.4617
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"BB","Blanket Bog",0.2339,0.1956,14.3,315,119,146,287,186,239,0.4295
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"BB","Blanket Bog",0.265,0.215,16.8,317,128,161,295,196,254,0.48
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"BB","Blanket Bog",0.2927,0.174,19.7,340,41,167,286,195,237,0.4667
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"BB","Blanket Bog",0.3084,0.1975,17,355,113,145,267,174,218,0.5059
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"BB","Blanket Bog",0.2201,0.2214,20.4,319,136,161,300,195,276,0.4415
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"BB","Blanket Bog",0.2838,0.1586,24.1,354,39,149,285,182,251,0.4424
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"BB","Blanket Bog",0.2886,0.1685,17.1,318,110,149,283,181,225,0.4571
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"BB","Blanket Bog",0.3511,0.1809,20.1,343,135,161,274,194,237,0.532
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"BB","Blanket Bog",0.3384,0.12,22.9,345,82,132,293,169,230,0.4584
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"BB","Blanket Bog",0.3869,0.12,30.4,321,69,139,289,178,247,0.5069
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"BB","Blanket Bog",0.3187,0.1868,21.1,369,44,158,319,186,236,0.5055
-383622.94,6340434.49,463.312716528,1,1,57.02479,-6.335274,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"BB","Blanket Bog",0.4036,0.12,27.5,323,89,140,282,182,237,0.5236
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"BB","Blanket Bog",0.2879,0.1885,15.9,308,143,166,287,196,257,0.4764
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"BB","Blanket Bog",0.3257,0.2018,23,374,127,158,342,191,252,0.5275
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"BB","Blanket Bog",0.248,0.2316,14.6,325,115,145,286,179,234,0.4796
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"BB","Blanket Bog",0.2919,0.2217,14.2,309,132,157,276,185,232,0.5136
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"BB","Blanket Bog",0.3834,0.1389,27.8,343,70,155,274,190,233,0.5223
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"BB","Blanket Bog",0.2718,0.1898,13.3,332,131,155,302,181,263,0.4616
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"BB","Blanket Bog",0.2578,0.2221,19.8,387,118,144,291,188,246,0.4799
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"BB","Blanket Bog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"BB","Blanket Bog",0.2937,0.2169,17.5,308,124,156,284,189,240,0.5106
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"BB","Blanket Bog",0.3724,0.1385,29.9,298,40,151,259,187,229,0.5109
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"BB","Blanket Bog",0.24,0.2263,17,315,121,146,292,187,259,0.4663
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"BB","Blanket Bog",0.3019,0.2157,18.6,387,124,155,269,193,234,0.5176
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"BB","Blanket Bog",0.2815,0.2307,12,329,155,175,302,197,253,0.5122
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"BB","Blanket Bog",0.4024,0.12,33.1,332,39,134,301,174,237,0.5224
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"BB","Blanket Bog",0.3366,0.1914,24.6,329,30,161,307,187,269,0.528
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"BB","Blanket Bog",0.3091,0.1866,22.9,333,43,154,300,183,250,0.4957
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"BB","Blanket Bog",0.2909,0.2266,18.6,305,127,153,284,188,245,0.5175
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"BB","Blanket Bog",0.3339,0.1697,23.9,352,44,153,282,181,241,0.5036
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"BB","Blanket Bog",0.3547,0.12,25,321,74,136,297,171,238,0.4747
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"BB","Blanket Bog",0.3801,0.1349,33.2,307,43,137,284,174,239,0.515
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"BB","Blanket Bog",0.3717,0.2145,17.3,328,137,163,294,187,235,0.5862
-382696.33,6340434.49,463.312716528,1,1,57.02479,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"BB","Blanket Bog",0.3949,0.1256,34.3,317,70,139,290,189,244,0.5205
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"BB","Blanket Bog",0.3584,0.12,31.3,309,34,69,287,188,246,0.4784
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"BB","Blanket Bog",0.3427,0.1556,22.1,311,104,146,289,175,236,0.4983
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"BB","Blanket Bog",0.2645,0.2238,15.3,318,123,147,285,173,227,0.4883
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"BB","Blanket Bog",0.3521,0.1489,23.9,336,70,152,289,185,234,0.501
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"BB","Blanket Bog",0.3637,0.1411,26.1,301,107,153,280,185,245,0.5048
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"BB","Blanket Bog",0.3814,0.1744,23.7,303,135,166,279,198,244,0.5558
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"BB","Blanket Bog",0.4231,0.1229,33,301,39,145,276,180,230,0.546
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"BB","Blanket Bog",0.3827,0.12,28.4,378,48,144,247,181,219,0.5027
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"BB","Blanket Bog",0.3974,0.1425,24.8,310,110,147,278,182,232,0.5399
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"BB","Blanket Bog",0.3683,0.163,23.3,318,120,157,278,190,234,0.5313
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"BB","Blanket Bog",0.313,0.1657,23.2,314,109,144,285,187,247,0.4787
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"BB","Blanket Bog",0.3818,0.1453,29.4,342,56,154,283,191,241,0.5271
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"BB","Blanket Bog",0.3622,0.1625,25,324,51,166,281,195,236,0.5247
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"BB","Blanket Bog",0.393,0.1715,25.2,321,86,149,280,179,230,0.5645
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"BB","Blanket Bog",0.4735,0.1455,30.9,312,117,165,285,197,248,0.619
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"BB","Blanket Bog",0.384,0.1434,26.1,325,111,153,277,186,233,0.5274
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"BB","Blanket Bog",0.3604,0.1407,22.6,314,109,147,280,179,230,0.5011
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"BB","Blanket Bog",0.3781,0.1474,18.3,341,135,157,277,185,228,0.5255
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"BB","Blanket Bog",0.3766,0.12,24.4,319,101,138,282,172,234,0.4966
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"BB","Blanket Bog",0.4286,0.12,26.1,359,100,144,274,177,228,0.5486
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"BB","Blanket Bog",0.4066,0.1473,24.1,311,116,153,278,184,236,0.5539
-385012.87,6341361.19,463.312716528,1,1,57.02928,-6.358766,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"BB","Blanket Bog",0.4449,0.12,30.9,352,75,142,270,179,231,0.5649
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"BB","Blanket Bog",0.2052,0.12,14,300,62,156,283,188,246,0.3252
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2002001",2002-01-01,"h17v03",2022075075940,1,"BB","Blanket Bog",0.2341,0.12,17.5,300,77,139,277,178,242,0.3541
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2003001",2003-01-01,"h17v03",2022078114550,1,"BB","Blanket Bog",0.155,0.1812,15.5,316,77,120,290,175,245,0.3362
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2004001",2004-01-01,"h17v03",2022081153530,1,"BB","Blanket Bog",0.1922,0.1534,15.6,299,42,155,269,188,236,0.3456
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2005001",2005-01-01,"h17v03",2022083212811,1,"BB","Blanket Bog",0.2279,0.1439,18,300,74,158,280,194,251,0.3718
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2006001",2006-01-01,"h17v03",2022084115002,1,"BB","Blanket Bog",0.256,0.1321,20.1,303,87,160,280,200,249,0.3881
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2007001",2007-01-01,"h17v03",2022085224510,1,"BB","Blanket Bog",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2008001",2008-01-01,"h17v03",2022094210358,1,"BB","Blanket Bog",0.222,0.12,18.4,321,54,137,285,181,233,0.342
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2009001",2009-01-01,"h17v03",2022096100000,1,"BB","Blanket Bog",0.2246,0.1403,18.5,333,56,148,289,184,238,0.3649
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2010001",2010-01-01,"h17v03",2022096153542,1,"BB","Blanket Bog",0.1875,0.1886,12.1,311,48,165,283,196,246,0.3761
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2011001",2011-01-01,"h17v03",2022101042911,1,"BB","Blanket Bog",0.2234,0.12,21.3,316,37,135,293,181,250,0.3434
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2012001",2012-01-01,"h17v03",2022103200224,1,"BB","Blanket Bog",0.2116,0.1586,16.7,308,44,152,272,187,232,0.3702
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2013001",2013-01-01,"h17v03",2022105153143,1,"BB","Blanket Bog",0.1826,0.2036,8.1,306,155,175,279,197,239,0.3862
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2014001",2014-01-01,"h17v03",2022110133106,1,"BB","Blanket Bog",0.2642,0.1475,18.6,329,52,157,279,189,232,0.4117
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2015001",2015-01-01,"h17v03",2022111220356,1,"BB","Blanket Bog",0.2644,0.1353,21.7,318,51,158,292,194,251,0.3997
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2016001",2016-01-01,"h17v03",2022113070801,1,"BB","Blanket Bog",0.2413,0.12,21.1,318,36,146,274,184,225,0.3613
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2017001",2017-01-01,"h17v03",2022115023625,1,"BB","Blanket Bog",0.2215,0.1374,16.9,301,37,141,275,176,225,0.3589
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2018001",2018-01-01,"h17v03",2022115212012,1,"BB","Blanket Bog",0.2321,0.12,19.2,370,41,145,270,177,236,0.3521
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2019001",2019-01-01,"h17v03",2022116173038,1,"BB","Blanket Bog",0.2388,0.12,20.5,321,61,139,300,179,257,0.3588
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2020001",2020-01-01,"h17v03",2022117220647,1,"BB","Blanket Bog",0.2344,0.1508,22.1,297,56,144,280,186,249,0.3852
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2021001",2021-01-01,"h17v03",2022294172643,1,"BB","Blanket Bog",0.2708,0.12,24.6,288,41,151,273,189,244,0.3908
-382696.29,6341824.43,463.312716528,1,1,57.03378,-6.319612,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2022001",2022-01-01,"h17v03",2023221171149,1,"BB","Blanket Bog",0.2821,0.12,22,320,51,141,282,179,226,0.4021
-383159.64,6342287.78,463.312716528,1,1,57.03827,-6.327443,"unique_pixel","MCD12Q2",2000-01-01,2024-06-01,TRUE,"A2001001",2001-01-01,"h17v03",2022070180635,1,"BB","Blanket Bog",0.215,0.1577,12.7,306,125,161,281,193,243,0.3727
